1.41341E+12,2014/10/16 7:00,1,24,0.882325,-14.48370985
1.41341E+12,2014/10/16 7:05,1,15,0,-8.632946667
1.41341E+12,2014/10/16 7:10,1,39,11.12936667,-16.20283465
1.41341E+12,2014/10/16 7:15,1,71,0,-15.17995446
1.41342E+12,2014/10/16 7:20,1,111,0,-13.8680455
1.41342E+12,2014/10/16 7:25,1,129,2.736921429,-11.57032514
1.41342E+12,2014/10/16 7:30,1,93,2.484266667,-10.79811367
1.41342E+12,2014/10/16 7:35,1,75,6.335055556,-8.977944444
1.41342E+12,2014/10/16 7:40,1,56,4.36005,-8.883171296
1.41342E+12,2014/10/16 7:45,1,27,0,-13.89428827
1.41342E+12,2014/10/16 7:50,1,22,1.172177778,-13.40805789
1.41342E+12,2014/10/16 7:55,1,20,9.4509,-14.06103772
1.41342E+12,2014/10/16 8:00,1,25,5.467933333,-9.701408333
1.41342E+12,2014/10/16 8:05,1,32,3.897716667,-11.91826613
1.41342E+12,2014/10/16 8:10,1,18,0,-14.79133889
1.41342E+12,2014/10/16 8:15,1,36,2.769922222,-13.17152525
1.41342E+12,2014/10/16 8:20,1,11,0,-16.28780303
1.41342E+12,2014/10/16 8:25,1,33,20.107975,-11.97421867
1.41342E+12,2014/10/16 8:30,1,26,2.321666667,-19.45768056
1.41342E+12,2014/10/16 8:35,1,20,47.29673333,-12.4482693
1.41342E+12,2014/10/16 8:40,1,19,0,-9.551059649
1.41342E+12,2014/10/16 8:45,1,22,6.527883333,-8.401619444
1.41342E+12,2014/10/16 8:50,1,20,2.941216667,-14.23711228
1.41342E+12,2014/10/16 8:55,1,11,0,-12.07073939
1.41342E+12,2014/10/16 9:00,1,16,0,-23.77285938
1.41342E+12,2014/10/16 9:05,1,19,2.648466667,-16.68272708
1.41342E+12,2014/10/16 9:10,1,43,2.989033333,-10.11529268
1.41342E+12,2014/10/16 9:15,1,40,1.554,-8.003549145
1.41342E+12,2014/10/16 9:20,1,16,0,-9.727082292
1.41342E+12,2014/10/16 9:25,1,22,0.545416667,-10.99773889
1.41342E+12,2014/10/16 9:30,1,11,2.929066667,-6.578622222
1.41342E+12,2014/10/16 9:35,1,11,1.727966667,-9.559621667
1.41342E+12,2014/10/16 9:40,1,10,4.453208333,-11.17444167
1.41343E+12,2014/10/16 10:20,1,11,6.83795,-17.11455208
1.41343E+12,2014/10/16 10:25,1,11,7.3252,-21.02040926
1.41343E+12,2014/10/16 10:30,1,10,0,-21.78267
1.41343E+12,2014/10/16 10:35,1,8,0,-28.89024583
1.41343E+12,2014/10/16 10:40,1,16,0.360166667,-22.94623
1.41343E+12,2014/10/16 10:45,1,7,3.461983333,-23.23796667
1.41343E+12,2014/10/16 10:50,1,15,9.907366667,-20.66381905
1.41343E+12,2014/10/16 10:55,1,19,0,-15.67077544
1.41343E+12,2014/10/16 11:00,1,9,3.45625,-16.65503542
1.41343E+12,2014/10/16 11:05,1,11,0,-12.32405758
1.41343E+12,2014/10/16 11:10,1,26,0,-16.62820897
1.41343E+12,2014/10/16 11:15,1,55,4.5442,-15.00297809
1.41343E+12,2014/10/16 11:20,1,46,3.30205,-15.02963984
1.41343E+12,2014/10/16 11:25,1,69,2.603233333,-17.97308661
1.41343E+12,2014/10/16 11:30,1,69,11.09697667,-16.99038151
1.41343E+12,2014/10/16 11:35,1,118,4.679759091,-17.08738645
1.41343E+12,2014/10/16 11:40,1,134,3.815257692,-18.28310234
1.41343E+12,2014/10/16 11:45,1,81,7.102985714,-18.54195563
1.41343E+12,2014/10/16 11:50,1,67,5.078812222,-16.50494808
1.41343E+12,2014/10/16 11:55,1,66,8.811533333,-16.5920254
1.41343E+12,2014/10/16 12:00,1,40,12.78875833,-16.51364531
1.41343E+12,2014/10/16 12:05,1,31,17.67756667,-18.23445192
1.41343E+12,2014/10/16 12:10,1,10,0,-15.528515
1.41343E+12,2014/10/16 12:15,1,24,1.174316667,-13.95995159
1.41343E+12,2014/10/16 12:20,1,16,12.72268333,-9.096579487
1.41343E+12,2014/10/16 12:25,1,23,30.18850833,-19.41318651
1.41343E+12,2014/10/16 12:30,1,17,0,-21.41445588
1.41343E+12,2014/10/16 12:35,1,18,20.66236667,-17.70784762
1.41345E+12,2014/10/16 16:00,1,8,2.1048,-16.9847
1.41345E+12,2014/10/16 16:15,1,8,1.63015,-17.37818571
1.41345E+12,2014/10/16 16:30,1,7,4.8418,-12.06036944
1.41345E+12,2014/10/16 16:35,1,10,30.1481,-13.08149722
1.41345E+12,2014/10/16 16:40,1,17,0.835166667,-24.67898021
1.41345E+12,2014/10/16 16:50,1,19,0,-21.11815088
1.41345E+12,2014/10/16 16:55,1,27,0,-20.45418333
1.41345E+12,2014/10/16 17:00,1,33,0.962291667,-17.88438103
1.41345E+12,2014/10/16 17:05,1,82,1.860338889,-20.70667131
1.41345E+12,2014/10/16 17:10,1,60,14.25391667,-16.9025114
1.41345E+12,2014/10/16 17:15,1,51,9.087572222,-16.90993681
1.41345E+12,2014/10/16 17:20,1,77,3.303122222,-17.04315986
1.41345E+12,2014/10/16 17:25,1,83,4.144520833,-14.20516733
1.41345E+12,2014/10/16 17:30,1,77,4.669588095,-14.77353595
1.41345E+12,2014/10/16 17:35,1,75,3.830479412,-13.56179971
1.41345E+12,2014/10/16 17:40,1,28,5.24145,-19.58285917
1.41345E+12,2014/10/16 17:45,1,35,8.936303333,-23.03516722
1.41345E+12,2014/10/16 17:50,1,41,10.57923333,-18.26011325
1.41345E+12,2014/10/16 17:55,1,25,32.94938333,-15.83595217
1.41345E+12,2014/10/16 18:00,1,12,0.585866667,-17.16194697
1.41345E+12,2014/10/16 18:15,1,6,11.4952,-20.719575
1.41345E+12,2014/10/16 18:20,1,10,0,-19.27077333
1.41346E+12,2014/10/16 18:25,1,7,22.84953333,-14.26172083
1.4135E+12,2014/10/17 6:30,1,11,0,-15.40527424
1.4135E+12,2014/10/17 6:35,1,6,0,-12.86150278
1.4135E+12,2014/10/17 6:40,1,8,0,-14.15409792
1.4135E+12,2014/10/17 6:45,1,8,0,-21.04578958
1.4135E+12,2014/10/17 6:55,1,8,0,-10.48514792
1.4135E+12,2014/10/17 7:00,1,14,0,-15.90566786
1.4135E+12,2014/10/17 7:05,1,21,0,-13.94985476
1.4135E+12,2014/10/17 7:10,1,57,0,-11.53243626
1.4135E+12,2014/10/17 7:15,1,52,0,-13.00884519
1.4135E+12,2014/10/17 7:20,1,33,0,-9.512066667
1.4135E+12,2014/10/17 7:25,1,65,19.1377125,-11.73953962
1.4135E+12,2014/10/17 7:30,1,50,6.261983333,-10.50518946
1.4135E+12,2014/10/17 7:35,1,37,0,-11.21414775
1.4135E+12,2014/10/17 7:40,1,15,2.5358,-10.72577262
1.4135E+12,2014/10/17 7:45,1,10,0,-17.38751333
1.4135E+12,2014/10/17 7:50,1,6,3.768983333,-16.82790333
1.4135E+12,2014/10/17 7:55,1,19,0,-15.61990877
1.4135E+12,2014/10/17 8:00,1,31,0,-12.94825323
1.4135E+12,2014/10/17 8:05,1,20,1.403333333,-11.91387593
1.4135E+12,2014/10/17 8:10,1,16,0,-14.97563021
1.4135E+12,2014/10/17 8:15,1,31,7.98785,-19.62021
1.41351E+12,2014/10/17 8:20,1,31,0,-15.11561398
1.41351E+12,2014/10/17 8:25,1,21,3.09225,-15.26085833
1.41351E+12,2014/10/17 8:30,1,20,13.85530833,-9.83189537
1.41351E+12,2014/10/17 8:35,1,18,5.417271429,-8.607806061
1.41351E+12,2014/10/17 8:40,1,15,4.717183333,-23.34828205
1.41351E+12,2014/10/17 8:45,1,18,0,-11.79782593
1.41351E+12,2014/10/17 8:50,1,28,1.457275,-15.55005962
1.41351E+12,2014/10/17 8:55,1,22,1.863366667,-16.84472222
1.41351E+12,2014/10/17 9:00,1,12,0,-14.73781667
1.41351E+12,2014/10/17 9:05,1,17,2.9,-11.89910333
1.41351E+12,2014/10/17 9:10,1,8,37.9091,-14.23812381
1.41351E+12,2014/10/17 9:15,1,19,2.7293,-10.69787778
1.41351E+12,2014/10/17 9:20,1,8,0,-12.488475
1.41351E+12,2014/10/17 9:25,1,7,1.204366667,-11.55248667
1.41351E+12,2014/10/17 9:30,1,11,0.630933333,-6.908283333
1.41351E+12,2014/10/17 9:55,1,8,0,-12.00737708
1.41351E+12,2014/10/17 10:55,1,10,0,-17.323195
1.41351E+12,2014/10/17 11:00,1,29,28.77148333,-18.235802
1.41352E+12,2014/10/17 11:05,1,28,30.45308667,-12.38652029
1.41352E+12,2014/10/17 11:10,1,23,3.230466667,-13.47939621
1.41352E+12,2014/10/17 11:15,1,32,0,-13.39812031
1.41352E+12,2014/10/17 11:20,1,74,2.11452037,-15.38277256
1.41352E+12,2014/10/17 11:25,1,57,2.942897619,-14.454213
1.41352E+12,2014/10/17 11:30,1,38,5.005572222,-14.84615417
1.41352E+12,2014/10/17 11:35,1,76,1.017466667,-18.52391667
1.41352E+12,2014/10/17 11:40,1,106,0,-18.65182327
1.41352E+12,2014/10/17 11:45,1,32,6.713826667,-18.6753358
1.41352E+12,2014/10/17 11:50,1,39,1.161766667,-17.02941711
1.41352E+12,2014/10/17 11:55,1,51,10.32512667,-11.84320362
1.41352E+12,2014/10/17 12:00,1,44,17.88834167,-15.11312583
1.41352E+12,2014/10/17 12:05,1,36,18.50979444,-13.29659111
1.41352E+12,2014/10/17 12:10,1,22,6.651726667,-15.53573039
1.41352E+12,2014/10/17 12:15,1,9,12.03435,-33.6355
1.41352E+12,2014/10/17 12:20,1,13,12.21623333,-15.60334667
1.41352E+12,2014/10/17 12:30,1,7,0,-10.24732619
